idRestaurants,Name,Address,City,State,Zip,DESCRIPTION,Location,Phone
653,Gelateria,270 Hanover,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.36382, -71.05468)",16177204243
654,GENE'S CHINESE FLATBREAD CAFE,86 Bedford,Boston,MA,2111,Eating & Drinking,"(42.35346, -71.05961)",17816900873
655,Genki Ya of Boston,232 Tremont,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351219, -71.064646)",16173388686
656,Gennaro 5 North Square,5 North,Boston,MA,2113,Eating & Drinking,"(42.36399, -71.05357)",16177201050
657,Giacomo's,353 Hanover,Boston,MA,2113,Eating & Drinking,"(42.364557, -71.053439)",16175239026
658,Giacomo's Restaurant,431 Columbus,Boston,MA,2116,Eating & Drinking,"(42.344074, -71.077812)",16175365723
659,Gigi Gelateria,64 Cross,Boston,MA,2113,Eating & Drinking w/ Take Out,"(42.362948, -71.055959)",16177204243
660,Gillette Cafeteria,1 Gillette,South Boston,MA,2127,Eating & Drinking,"(42.343907, -71.056699)",161700016
661,Ginger Exchange,250 Huntington,Boston,MA,2115,Eating & Drinking,"(42.342201, -71.08503)",16178679999
662,Glass Slipper,12 Lagrange,Boston,MA,2116,Eating & Drinking,"(42.351434, -71.063278)",16173382290
663,GLOBE BAR & CAFE,565 Boylston,Boston,MA,2116,Eating & Drinking,"(42.350654, -71.076368)",16177780089
664,Golden House (Washington St.),4403 Washington,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.281631, -71.133554)",16173238239
665,GOLDEN LEAF RESTAURANT,20 Hudson,Boston,MA,2111,Eating & Drinking,"(42.350406, -71.059976)",16179888188
666,Goulston & Storrs,390 Atlantic,Boston,MA,2110,Eating & Drinking,"(42.36293, -71.05126)",10004821776
667,Grain Exchange,168 Milk,Boston,MA,2109,Eating & Drinking,"(42.358727, -71.052604)",16174517400
668,Grass Fed,605 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.31478, -71.114279)",16175532278
669,Grass Roots Cafe,101 Arch,Boston,MA,2110,Eating & Drinking w/ Take Out,"(42.355, -71.0587)",16179512124
670,Grasshopper Cafe,229 Bunker Hill,Charlestown,MA,2129,Eating & Drinking,"(42.379474, -71.063295)",16172420001
671,Grasshopper Creamery,1 Faneuil Hall,Boston,MA,2109,Eating & Drinking w/ Take Out,"(42.360028, -71.056245)",10000000000
672,GRASSHOPPER VEGETARIAN,1 Beacon,Allston,MA,2134,Eating & Drinking,"(42.353767, -71.137459)",16172548883
673,Blackmoor Bar & Kitchen,1 Chelsea,Charlestown,MA,2129,Eating & Drinking,"(42.3712, -71.061707)",16172123580
674,Panera Bread,222 Berkeley,Boston,MA,2116,Eating & Drinking,"(42.35084, -71.07311)",16172470179
675,Panera Bread,115 Stuart,Boston,MA,2116,Eating & Drinking,"(42.351377, -71.065481)",16172470179
676,Green T Coffeeshop,873 South,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.28895, -71.13389)",17275341488
677,La La Restaurant,792 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.283811, -71.07134)",16172658171
678,Lower Mills Tavern,2269 Dorchester,Dorchester,MA,2124,Eating & Drinking,"(42.27299, -71.06805)",16179083110
679,GREAT BARBECU INC.,15 Hudson,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.35074, -71.06023)",16177288699
680,Great Chef,390 Chelsea,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.379493, -71.02791)",10005693100
681,GREAT CHEF ORIENT HEIGHTS,965 Bennington,East Boston,MA,2128,Eating & Drinking,"(42.38603, -71.00796)",16175695600
682,Great Scott,1222 Commonwealth,Allston,MA,2134,Eating & Drinking,"(42.350727, -71.13097)",16177316348
683,Great Taste Bakery and Restaurant,61 Beach,Boston,MA,2111,Eating & Drinking,"(42.35115, -71.06025)",17815260339
684,Great Wok,1284 Massachusetts,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.32103, -71.06171)",16172881078
685,Green Briar,304 Washington,Brighton,MA,2135,Eating & Drinking,"(42.348815, -71.151268)",16176982352
686,GREEN DRAGON TAVERN,11 Marshall,Boston,MA,2108,Eating & Drinking,"(42.361469, -71.056839)",16173670055
687,Green T Coffee Shop,754 Huntington,Mission Hill,MA,2115,Eating & Drinking w/ Take Out,"(42.333487, -71.105724)",10000000000
688,GREENHILLS BAKERY,780 Adams,Dorchester,MA,2122,Eating & Drinking w/ Take Out,"(42.28327, -71.05557)",16178258188
689,GRILL 23 AND BAR,161 Berkeley,Boston,MA,2116,Eating & Drinking,"(42.349397, -71.071858)",16175422255
690,GROTTO,37 Bowdoin,Boston,MA,2114,Eating & Drinking,"(42.35991, -71.063085)",16175431549
691,Guckenheimer @ B.R.E. @ Blue Glass Cafe,200 Clarendon,Boston,MA,2116,Eating & Drinking,"(42.34921, -71.07513)",16172750264
692,Guckenheimer @ Berkeley Cafe,200 Berkeley,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.35006, -71.072919)",16172750264
693,Guira and Tambora Restaurant,4014 Washington,Roslindale,MA,2131,Eating & Drinking,"(42.291827, -71.122157)",16173277555
694,Habibi's Lounge,1213 Commonwealth,Allston,MA,2134,Eating & Drinking,"(42.35081, -71.130724)",16172302173
695,Hafun Cafe,37 Roxbury,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.329699, -71.085422)",10000000000
696,Halal Indian Cuisine,724 Huntington,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.333841, -71.105038)",16179356701
697,HALF TIME,113 Causeway,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.365054, -71.061409)",16177204578
698,Hampshire House Butcher Block,84 Beacon,Boston,MA,2108,Eating & Drinking,"(42.355981, -71.071299)",16172279600
699,Happy Garden,377 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.349291, -71.15428)",16178346159
700,Harborside Cafe,1 Harborside,East Boston,MA,2128,Eating & Drinking,"(42.363408, -71.025698)",16175671236
701,HARBORSIDE INN OF BOSTON,185 State,Boston,MA,2109,Eating & Drinking,"(42.359265, -71.052854)",16177237500
702,Hard Rock Cafe,20 Clinton,Boston,MA,2109,Eating & Drinking,"(42.36088, -71.05498)",16174247625
703,Harp & Bard,1097 Dorchester,Dorchester,MA,2125,Eating & Drinking,"(42.313066, -71.057429)",16172652893
704,Harpoon Brewery Beer Hall,306 Northern,Boston,MA,2210,Eating & Drinking,"(42.346919, -71.034157)",16175749551
705,HARRY O'S,1405 Washington,Roxbury,MA,2118,Eating & Drinking,"(42.341269, -71.070341)",16170000000
706,Harry's All American Breakfast,1410 Centre,Roslindale,MA,2131,Eating & Drinking,"(42.293937, -71.13618)",16173279256
707,Harry's Bar & Grill,1430 Commonwealth,Allston,MA,2135,Eating & Drinking,"(42.349163, -71.139591)",16172545151
708,HARVARD BUS./ALDRICH HALL,35 Harvard,Boston,MA,2163,Eating & Drinking,"(42.365895, -71.12208)",16173845825
709,HARVARD BUS./BAKER FACULTY,25 Harvard,Boston,MA,2163,Eating & Drinking,"(42.366436, -71.122758)",16173845825
710,HARVARD BUSINESS SCHOOL CAFETE,230 Western,Allston,MA,2134,Eating & Drinking,"(42.362965, -71.131863)",16174956415
711,HARVARD CLUB OF BOSTON,1 Federal,Boston,MA,2110,Eating & Drinking,"(42.3561, -71.05695)",10004264471
712,MILNER HOTEL,71 Charles ST South,Boston,MA,2114,Eating & Drinking,"(42.350101, -71.066844)",16174266220
713,HEBREW REHAB CENTER,1200 Centre,Roslindale,MA,2131,Eating & Drinking,"(42.296681, -71.130733)",16173638902
714,Hen House,1033 Massachusetts,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.32709, -71.06764)",16174429464
715,HENNESSY'S OF BOSTON,25 Union,Boston,MA,2108,Eating & Drinking,"(42.361014, -71.056731)",16177422121
716,Herrera's Burritos,8 Park,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351362, -71.06874)",16174262350
717,HERRERA'S MEXICAN GRILL  INC.,11 Temple,Boston,MA,2111,Eating & Drinking w/ Take Out,"(42.355262, -71.062458)",16174262350
718,Hi Lab Cafe,125 Western,Allston,MA,2135,Eating & Drinking w/ Take Out,"(42.36403, -71.12407)",10000000000
719,HIDDEN KITCHEN,535 Albany,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.338403, -71.066939)",17816480715
720,HIDYAN CAFE,70 Kilmarnock,Boston,MA,2215,Eating & Drinking,"(42.342431, -71.099082)",16174370966
721,HIEN VUONG RESTAURANT,1487 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.299933, -71.060441)",16172829791
722,HIGH SPOT DELI,8 Beacon,Boston,MA,2108,Eating & Drinking,"(42.358141, -71.06179)",19782838288
723,HIGHLAND TAP OF BOSTON INC.,2121 Washington,Roxbury,MA,2119,Eating & Drinking,"(42.331982, -71.081961)",16177693191
724,HILLEL,213 Bay State,Boston,MA,2215,Eating & Drinking,"(42.350771, -71.102931)",16173532947
725,Hills Deli,3696 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30064, -71.1127)",10003253523
726,HILLSTONE RESTAURANT,60 State,Boston,MA,2109,Eating & Drinking,"(42.35927, -71.05643)",16025532111
727,Hilton Boston Back Bay Coffee Bar,40 Dalton,Boston,MA,2115,Eating & Drinking,"(42.34645, -71.08526)",16172361100
728,HILTON BOSTON FINANCIAL DISTRICT,89 Broad,Boston,MA,2110,Eating & Drinking,"(42.35744, -71.05316)",16173481228
729,Himayalan Bistro,1735 Centre,West Roxbury,MA,2132,Eating & Drinking,"(42.287452, -71.14975)",10003253500
730,Ula Cafe`,284 Amory,Jamaica Plain,MA,2130,Eating & Drinking,"(42.314637, -71.104489)",16175247890
731,Yellowbird Chicken,239 Grove,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.261598, -71.15733)",16175127332
732,Hong Kong 888 Cafe,888 South,Roslindale,MA,2132,Eating & Drinking w/ Take Out,"(42.28857, -71.134317)",16173238122
733,Hong Kong At Faneuil Hall,65 Chatham,Boston,MA,2109,Eating & Drinking,"(42.359592, -71.053858)",10000000000
734,Hong Kong Harbour,5 Maverick,East Boston,MA,2128,Eating & Drinking,"(42.36888, -71.039276)",16175693855
735,Hong Ze,21 Hudson,Boston,MA,2111,Eating & Drinking,"(42.35058, -71.06029)",16173386688
736,Hoshi Japanese Restaurant,525 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.3492, -71.162949)",10000000000
737,Hot Pot Buffet,70 Beach,Boston,MA,2111,Eating & Drinking,"(42.351353, -71.059891)",10000000000
738,House of Blues,35 Lansdowne,Boston,MA,2215,Eating & Drinking,"(42.347388, -71.09615)",16172622605
739,Howl at the Moon,184 High,Boston,MA,2110,Eating & Drinking,"(42.35668, -71.05257)",16172924695
740,Hsin Hsin,25 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.350505, -71.089578)",17819856347
741,Hungry I,71 Charles,Boston,MA,2114,Eating & Drinking,"(42.35819, -71.07029)",10002273524
742,HURRICANE O'REILLY'S,144 Canal,Boston,MA,2114,Eating & Drinking,"(42.36476, -71.060746)",16174517400
743,HYATT CONF. & HOTEL (FS),101 Harborside,East Boston,MA,2128,Eating & Drinking,"(42.359198, -71.027191)",16175681234
744,Ichiban Yakitori Sushi House,14 Westland,Boston,MA,2115,Eating & Drinking,"(42.343206, -71.086749)",16172367907
745,IDEAL CAFE 'D PIZZA,482 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.31858, -71.11206)",16175243344
746,IDEAL SUB SHOP,522 Dudley,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.322343, -71.072418)",16174421560
747,Il Mondo Pizza,182 Massachusetts,Boston,MA,2115,Eating & Drinking,"(42.345747, -71.086679)",16172777161
748,IL NIDO,257 North,Boston,MA,2113,Eating & Drinking,"(42.363673, -71.051898)",16177424272
749,Il Panino Restaurant,7 Parmenter,Boston,MA,2113,Eating & Drinking,"(42.363904, -71.054768)",16177201336
750,Hulun Beir,326 Cambridge,Boston,MA,2114,Eating & Drinking,"(42.360929, -71.069218)",16178505119
751,Imperial Kitchen,50 Corinth,Roslindale,MA,2131,Eating & Drinking,"(42.285933, -71.129089)",16173272249
752,INBOUND PIZZA & RESTAURANT,1232 Commonwealth,Allston,MA,2135,Eating & Drinking,"(42.349822, -71.131038)",18579193434
753,Infusions Tea Spa,108 Brighton,Allston,MA,2134,Eating & Drinking,"(42.35258, -71.13051)",16172541122
754,Insomnia Cookies,708 Commonwealth,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.34954, -71.1054)",12122062403
755,Institute Of Contemporary Art/Water Cafe,70 Northern,Boston,MA,2210,Eating & Drinking,"(42.352885, -71.043012)",16174783177
756,Intercontinental Boston - Rumba Bar,500 Atlantic,Boston,MA,2210,Eating & Drinking,"(42.3541, -71.05228)",16177471000
757,Intercontinental Boston - Sushi Teq,500 Atlantic,Boston,MA,2210,Eating & Drinking,"(42.3541, -71.05228)",16177471000
758,INTERMISSION TAVERN,228 Tremont,Boston,MA,2116,Eating & Drinking,"(42.351346, -71.064584)",16176991053
759,Irashai Sushi and Teriyaki,8 Kneeland,Boston,MA,2111,Eating & Drinking,"(42.351008, -71.062428)",16173506888
760,Irish Village Inc.,224 Market,Brighton,MA,2135,Eating & Drinking,"(42.35491, -71.14966)",16177875427
761,IRON MOUNTAIN,1 Federal,Boston,MA,2110,Eating & Drinking,"(42.3561, -71.05695)",15086337680
762,Iron Wok (Unit F-3),8 Park,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351362, -71.06874)",16177422888
763,IRONSIDE GRILLE,23 Park,Charlestown,MA,2129,Eating & Drinking,"(42.372572, -71.061056)",16172421384
764,Island Creek Oyster Bar,500 Commonwealth,Boston,MA,2215,Eating & Drinking,"(42.348521, -71.095099)",17816407215
765,ISLAND STYLE INC.,183 Washington,Dorchester,MA,2121,Eating & Drinking w/ Take Out,"(42.303349, -71.07876)",16173615485
766,Itadaki,269 Newbury,Boston,MA,2116,Eating & Drinking,"(42.349544, -71.083565)",16179535200
767,Ittoku,1414 Commonwealth,Allston,MA,2135,Eating & Drinking,"(42.34853, -71.139039)",10000000000
768,J & J IRISH PUB & GRILLE,1130 Dorchester,Dorchester,MA,2122,Eating & Drinking,"(42.312214, -71.057191)",16172825919
769,J M Curley,21 Temple,Boston,MA,2111,Eating & Drinking,"(42.3552, -71.06239)",10000000000
770,J P House of Pizza,775 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.31006, -71.11548)",16175224154
771,J P Kitchen,3510 Washington,Jamaica Plain,MA,2130,Eating & Drinking,"(42.30583, -71.10785)",16175240888
772,J P Licks @ Charles Street,144 Charles,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.35998, -71.071)",16175242020
773,J P Licks@Boylston St.,1106 Boylston,Boston,MA,2215,Eating & Drinking w/ Take Out,"(42.346828, -71.08857)",16175242020
774,J. P. SEAFOOD CAFE INC.,730 Centre,Jamaica Plain,MA,2130,Eating & Drinking,"(42.310802, -71.114458)",16175226092
775,J. Pace & Son Uptown,225 Northern,Boston,MA,2210,Eating & Drinking w/ Take Out,"(42.348075, -71.039263)",17812319599
776,J.M.P. FINE INDIAN CUISINE,1 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352411, -71.125329)",16177879700
777,J.P. LICKS INC.,659 Centre,Jamaica Plain,MA,2130,Eating & Drinking w/ Take Out,"(42.312887, -71.114449)",16175242020
778,J.R.'S HIDEAWAY,29 Foodmart,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.335891, -71.06312)",16172697100
779,Jacob Wirth Restaurant,31 Stuart,Boston,MA,2116,Eating & Drinking,"(42.35126, -71.06375)",16175745070
780,Jacques,77 Broadway,Boston,MA,2215,Eating & Drinking,"(42.349957, -71.06744)",10005364053
781,Jade Garden Restaurant,20 Tyler,Boston,MA,2111,Eating & Drinking,"(42.35069, -71.06057)",16174233288
782,Jaho Coffee & Tea,1651 Washington,Roxbury,MA,2118,Eating & Drinking w/ Take Out,"(42.3379, -71.07541)",16172361680
783,Japanese Hot Pot,16 Tyler,Boston,MA,2111,Eating & Drinking,"(42.3508, -71.06052)",16172928828
784,Java City @ Simmons College,300 Fenway,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.33931, -71.09996)",16175212903
785,JEANIE JOHNSTON PUB,144 South,Jamaica Plain,MA,2130,Eating & Drinking,"(42.305066, -71.114449)",16179839432
786,JENNY'S PIZZA,320 Medford,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.38126, -71.06301)",16175920785
787,Jeveli's,387 Chelsea,East Boston,MA,2128,Eating & Drinking,"(42.379491, -71.027388)",16175679539
788,Jillian's Billiard Club,145 Ipswich,Boston,MA,2215,Eating & Drinking,"(42.347411, -71.094422)",10004370300
789,Seaside Cafe,0 William J Day,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.337642, -71.015671)",19787264683
790,Tapestry,69 Kilmarnock,Boston,MA,2215,Eating & Drinking,"(42.34258, -71.09953)",16178207823
791,Mulligans,83 Canal,Boston,MA,2114,Eating & Drinking w/ Take Out,"(42.364307, -71.059631)",16172481520
792,Ziggy's Coffee Bar,100 Tremont,Boston,MA,2108,Eating & Drinking w/ Take Out,"(42.357144, -71.060857)",16174260111
793,Roza Lyons,709 Broadway,South Boston,MA,2127,Eating & Drinking,"(42.33542, -71.037)",18574961328
794,Jim's Restaurant and Deli,371 Washington,Brighton,MA,2135,Eating & Drinking w/ Take Out,"(42.349317, -71.154051)",16177872626
795,Jo Jo Taipei,101 Brighton,Allston,MA,2134,Eating & Drinking,"(42.353081, -71.130624)",16172309893
796,JOE'S AMERICAN BAR & GRILL,100 Atlantic,Boston,MA,2111,Eating & Drinking,"(42.361967, -71.050671)",16175364200
797,JOE'S SUBS,140 Dudley,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.329035, -71.08372)",19057720000
798,JOHN B. HYNES VET. MEM. CTR.,880 Boylston,Boston,MA,2116,Eating & Drinking,"(42.34753, -71.08411)",16179542100
799,JOSEPH'S PIZZA & SUBS,8 Huntington,Mission Hill,MA,2130,Eating & Drinking w/ Take Out,"(42.331757, -71.111738)",16177319880
800,Joshua's Deli,42 Batterymarch,Boston,MA,2110,Eating & Drinking,"(42.35757, -71.05385)",16174517779
801,JP LICKS @ BRIGHAM CIRCLE,1618 Tremont,Mission Hill,MA,2120,Eating & Drinking w/ Take Out,"(42.333351, -71.10442)",16175242020
802,J'S CAFE @BOS. W & S,980 Harrison,Roxbury,MA,2119,Eating & Drinking,"(42.330692, -71.079283)",17816031643
803,Juice Boston @ MBTA,145 Dartmouth,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.34738, -71.07484)",19175337788
804,K O Catering and Pies,87 A,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.342447, -71.054567)",16174800895
805,Kaju Tofu House,56 Harvard,Allston,MA,2134,Eating & Drinking,"(42.354326, -71.132221)",16172088540
806,KALIHARI GRILL,1 Circuit,Roxbury,MA,2119,Eating & Drinking w/ Take Out,"(42.32318, -71.08645)",16179892007
807,KANTIN,1 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.352411, -71.125329)",16175678388
808,Gourmet China House,55 Beach,Boston,MA,2111,Eating & Drinking,"(42.351249, -71.06068)",16172714610
809,Kapow,2257 Dorchester,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.273398, -71.067948)",16172967505
810,KASHMIR INDIAN RESTAURANT,279 Newbury,Boston,MA,2116,Eating & Drinking,"(42.34938, -71.084014)",16175361695
811,Kaze Shabu Shabu,41 Essex,Boston,MA,2111,Eating & Drinking,"(42.35235, -71.06158)",16173388783
812,Kelleher's Bar and Grille,1410 Centre,Roslindale,MA,2131,Eating & Drinking,"(42.293937, -71.13618)",16173251222
813,KELLEY'S SQ. PUB,84 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.376231, -71.035629)",16175674627
814,Kentucky Fried Chicken,465 Washington,Dorchester,MA,2124,Eating & Drinking w/ Take Out,"(42.295093, -71.072339)",17819820755
815,Kentucky Fried Chicken,5318 Washington,West Roxbury,MA,2132,Eating & Drinking w/ Take Out,"(42.25787, -71.1608)",17819820755
816,Kentucky Fried Chicken,625 American Legion,Roslindale,MA,2131,Eating & Drinking w/ Take Out,"(42.28559, -71.11089)",17819820755
817,Kentucky Fried Chicken,695 Columbia,Dorchester,MA,2125,Eating & Drinking w/ Take Out,"(42.31997, -71.061799)",17819820755
818,KFC,30 Beacon,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35359, -71.13892)",17819820755
819,KING AND I CORP.,145 Charles,Boston,MA,2114,Eating & Drinking,"(42.360364, -71.070575)",16177338203
820,KING'S LANE LOUNGE & BILLIARDS,50 Dalton,Boston,MA,2115,Eating & Drinking,"(42.347065, -71.085643)",16172622605
821,KIPO'S PIZZERIA RESTAURANT,106 Bunker Hill,Charlestown,MA,2129,Eating & Drinking w/ Take Out,"(42.377447, -71.058588)",16173878983
822,KO Catering and Pies,256 Marginal,East Boston,MA,2128,Eating & Drinking,"(42.364227, -71.032549)",16174185234
823,Kung Fu Tea,125 Harvard,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35225, -71.132078)",10000000000
824,Kung Fu Tea @ Mass. Ave.,334 Massachusetts,Boston,MA,2115,Eating & Drinking w/ Take Out,"(42.34261, -71.084169)",10000000000
825,L STREET DINER,108 L,South Boston,MA,2127,Eating & Drinking w/ Take Out,"(42.334052, -71.035091)",16172681155
826,L STREET TAVERN,195 L,South Boston,MA,2127,Eating & Drinking,"(42.331583, -71.03505)",16172685643
827,L.A. Burdick Chocolate,224 Clarendon,Boston,MA,2116,Eating & Drinking w/ Take Out,"(42.351219, -71.075653)",16037563701
828,La Be Fana Pizzeria,15 Beacon,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35425, -71.13765)",16179870086
829,LA BELLE CAPOISE RESTAURANT,884 Morton,Dorchester,MA,2124,Eating & Drinking,"(42.281, -71.08457)",16172981760
830,LA CHIVA RESTAURANT,259 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37825, -71.02954)",16175696200
831,LA FAMIGLIA RISTORANTE,112 Salem,Boston,MA,2113,Eating & Drinking,"(42.36455, -71.05571)",17812843908
832,La Galleria 33,123 Salem,Boston,MA,2113,Eating & Drinking,"(42.36466, -71.05536)",16177237233
833,La Mamma Pizza And More,190 Brighton,Allston,MA,2134,Eating & Drinking w/ Take Out,"(42.35303, -71.1339)",16177831661
834,LA REINA,80 Bennington,East Boston,MA,2128,Eating & Drinking w/ Take Out,"(42.37608, -71.0361)",10003811799
